CASE_KEY,ACTIVITY,EVENTTIME,SORTING,RESOURCE
896,SendConfirmationMail,2024-09-23 21:43:40,4,System_6630
896,ReviewDocuments,2024-10-07 08:35:06,5,Sachbearbeiter3
896,RequestResubmission,2024-10-17 12:53:05,6,Sachbearbeiter2
896,ReceiveResubmission,2024-10-17 12:58:53,7,System_7929
896,ReviewDocuments,2024-11-04 11:45:36,8,Sachbearbeiter3
896,StoreApplication,2024-11-18 08:12:52,9,Sachbearbeiter1
896,AssessApplication,2024-11-27 09:02:52,10,Sachbearbeiter2
896,WriteRejection,2024-12-04 13:11:32,11,Sachbearbeiter2
896,SendRejection,2024-12-10 07:46:09,12,Sachbearbeiter2
897,SendMailToParents,2024-09-17 09:59:54,1,System_2176
897,ReceiveParentsData,2024-09-17 09:59:57,2,System_2177
897,GenerateConfirmationMail,2024-09-23 17:00:48,3,System_6567
897,SendConfirmationMail,2024-09-23 17:00:51,4,System_6568
897,ReviewDocuments,2024-10-04 14:57:15,5,Sachbearbeiter3
897,RequestResubmission,2024-10-17 09:35:30,6,Sachbearbeiter1
897,ReceiveResubmission,2024-10-17 09:42:38,7,System_7909
897,ReviewDocuments,2024-11-04 11:16:01,8,Sachbearbeiter1
897,StoreApplication,2024-11-18 08:02:31,9,Sachbearbeiter1
897,AssessApplication,2024-11-27 08:36:22,10,Sachbearbeiter2
897,CalculateClaim,2024-12-04 12:48:33,11,Sachbearbeiter3
897,Write Notification,2024-12-10 07:42:12,12,Sachbearbeiter3
897,SendNotification,2024-12-12 09:22:28,13,Sachbearbeiter2
898,SendMailToParents,2024-09-17 10:03:08,1,System_2179
898,ReceiveParentsData,2024-09-17 10:03:10,2,System_2180
898,GenerateConfirmationMail,2024-09-18 18:49:52,3,System_3837
898,SendConfirmationMail,2024-09-18 18:49:54,4,System_3838
898,ReviewDocuments,2024-09-24 12:53:36,5,Sachbearbeiter2
898,StoreApplication,2024-10-07 15:20:20,6,Sachbearbeiter2
898,AssessApplication,2024-10-18 08:55:33,7,Sachbearbeiter1
898,CalculateClaim,2024-11-01 07:41:32,8,Sachbearbeiter2
898,Write Notification,2024-11-15 08:12:31,9,Sachbearbeiter1
898,SendNotification,2024-11-26 09:18:07,10,Sachbearbeiter1
899,GenerateConfirmationMail,2024-09-17 10:05:00,1,System_2181
899,SendConfirmationMail,2024-09-17 10:05:01,2,System_2182
899,ReviewDocuments,2024-09-18 15:41:27,3,Sachbearbeiter2
899,RequestResubmission,2024-09-24 10:09:41,4,Sachbearbeiter1
899,ReceiveResubmission,2024-09-24 10:14:56,5,System_6732
899,ReviewDocuments,2024-10-08 10:07:49,6,Sachbearbeiter1
899,RequestResubmission,2024-10-18 11:48:06,7,Sachbearbeiter3
899,ReceiveResubmission,2024-10-18 11:55:05,8,System_7975
899,ReviewDocuments,2024-11-08 10:03:51,9,Sachbearbeiter1
899,RequestResubmission,2024-11-21 07:40:16,10,Sachbearbeiter2
899,ReceiveResubmission,2024-11-21 07:44:25,11,System_8320
899,ReviewDocuments,2024-12-03 07:43:13,12,Sachbearbeiter3
899,StoreApplication,2024-12-09 08:21:09,13,Sachbearbeiter2
899,AssessApplication,2024-12-11 12:19:34,14,Sachbearbeiter3
899,CalculateClaim,2024-12-13 08:16:15,15,Sachbearbeiter3
899,Write Notification,2024-12-16 07:41:16,16,Sachbearbeiter3
899,SendNotification,2024-12-16 13:58:42,17,Sachbearbeiter1
900,GenerateConfirmationMail,2024-09-17 10:06:55,1,System_2184
900,SendConfirmationMail,2024-09-17 10:06:58,2,System_2185
900,ReviewDocuments,2024-09-18 15:41:58,3,Sachbearbeiter3
900,StoreApplication,2024-09-24 10:14:56,4,Sachbearbeiter1
900,AssessApplication,2024-10-07 13:35:36,5,Sachbearbeiter2
900,WriteRejection,2024-10-17 15:27:47,6,Sachbearbeiter3
900,SendRejection,2024-10-31 11:45:23,7,Sachbearbeiter2
901,SendMailToParents,2024-09-17 10:09:16,1,System_2186
901,ReceiveParentsData,2024-09-17 10:09:21,2,System_2187
901,GenerateConfirmationMail,2024-09-24 13:08:17,3,System_6753
901,SendConfirmationMail,2024-09-24 13:08:19,4,System_6754
901,ReviewDocuments,2024-10-07 15:21:47,5,Sachbearbeiter1
901,StoreApplication,2024-10-18 09:03:36,6,Sachbearbeiter2
901,AssessApplication,2024-11-01 07:46:52,7,Sachbearbeiter1
901,CalculateClaim,2024-11-15 08:18:26,8,Sachbearbeiter2
901,Write Notification,2024-11-26 09:23:02,9,Sachbearbeiter2
901,SendNotification,2024-12-03 15:31:52,10,Sachbearbeiter3
902,SendMailToParents,2024-09-17 10:15:38,1,System_2188
902,ReceiveParentsData,2024-09-17 10:15:41,2,System_2189
902,GenerateConfirmationMail,2024-09-18 00:59:06,3,System_3065
902,SendConfirmationMail,2024-09-18 00:59:09,4,System_3066
902,ReviewDocuments,2024-09-20 13:07:37,5,Sachbearbeiter3
902,RequestResubmission,2024-09-30 14:01:20,6,Sachbearbeiter2
902,ReceiveResubmission,2024-09-30 14:08:14,7,System_7288
902,ReviewDocuments,2024-10-17 12:14:22,8,Sachbearbeiter1
902,RequestResubmission,2024-10-31 07:53:29,9,Sachbearbeiter2
902,ReceiveResubmission,2024-10-31 07:59:46,10,System_8113
902,ReviewDocuments,2024-11-15 14:43:12,11,Sachbearbeiter2
902,StoreApplication,2024-11-26 12:52:06,12,Sachbearbeiter1
902,AssessApplication,2024-12-04 09:06:28,13,Sachbearbeiter2
902,CalculateClaim,2024-12-09 13:47:52,14,Sachbearbeiter3
902,Write Notification,2024-12-11 15:16:25,15,Sachbearbeiter2
902,SendNotification,2024-12-13 09:47:38,16,Sachbearbeiter1
903,SendMailToParents,2024-09-17 10:18:14,1,System_2190
903,ReceiveParentsData,2024-09-17 10:18:18,2,System_2191
903,GenerateConfirmationMail,2024-09-21 07:52:48,3,System_5910
903,SendConfirmationMail,2024-09-21 07:52:50,4,System_5911
903,ReviewDocuments,2024-10-01 14:31:34,5,Sachbearbeiter2
903,RequestResubmission,2024-10-14 14:46:53,6,Sachbearbeiter1
903,ReceiveResubmission,2024-10-14 14:54:45,7,System_7765
903,ReviewDocuments,2024-11-06 13:50:45,8,Sachbearbeiter1
903,StoreApplication,2024-11-19 12:23:48,9,Sachbearbeiter2
903,AssessApplication,2024-11-28 09:22:04,10,Sachbearbeiter3
903,CalculateClaim,2024-12-05 10:06:25,11,Sachbearbeiter3
903,Write Notification,2024-12-10 10:23:37,12,Sachbearbeiter1
903,SendNotification,2024-12-12 10:36:49,13,Sachbearbeiter1
904,SendMailToParents,2024-09-17 10:20:08,1,System_2192
904,ReceiveParentsData,2024-09-17 10:20:10,2,System_2193
904,GenerateConfirmationMail,2024-09-18 19:13:13,3,System_3859
904,SendConfirmationMail,2024-09-18 19:13:14,4,System_3860
904,ReviewDocuments,2024-09-24 13:05:36,5,Sachbearbeiter2
904,StoreApplication,2024-10-07 15:23:11,6,Sachbearbeiter2
904,AssessApplication,2024-10-18 09:03:33,7,Sachbearbeiter1
904,CalculateClaim,2024-11-01 08:03:37,8,Sachbearbeiter1
904,Write Notification,2024-11-15 08:26:13,9,Sachbearbeiter3
904,SendNotification,2024-11-26 09:22:49,10,Sachbearbeiter1
905,SendMailToParents,2024-09-17 10:22:46,1,System_2195
905,ReceiveParentsData,2024-09-17 10:22:50,2,System_2196
905,GenerateConfirmationMail,2024-09-23 03:49:27,3,System_6428
905,SendConfirmationMail,2024-09-23 03:49:29,4,System_6429
905,ReviewDocuments,2024-10-03 12:26:44,5,Sachbearbeiter2
905,StoreApplication,2024-10-15 14:01:23,6,Sachbearbeiter1
905,AssessApplication,2024-10-29 09:30:35,7,Sachbearbeiter3
905,CalculateClaim,2024-11-13 08:21:45,8,Sachbearbeiter3
905,Write Notification,2024-11-22 12:49:12,9,Sachbearbeiter3
905,SendNotification,2024-12-02 13:01:27,10,Sachbearbeiter2
906,SendMailToParents,2024-09-17 10:26:59,1,System_2197
906,ReceiveParentsData,2024-09-17 10:27:02,2,System_2198
906,GenerateConfirmationMail,2024-09-18 12:12:32,3,System_3439
906,SendConfirmationMail,2024-09-18 12:12:34,4,System_3440
906,ReviewDocuments,2024-09-23 13:09:50,5,Sachbearbeiter3
906,RequestResubmission,2024-10-04 11:41:45,6,Sachbearbeiter1
906,ReceiveResubmission,2024-10-04 11:46:50,7,System_7403
906,ReviewDocuments,2024-10-24 12:55:24,8,Sachbearbeiter2
906,StoreApplication,2024-11-08 08:48:20,9,Sachbearbeiter1
906,AssessApplication,2024-11-20 15:11:42,10,Sachbearbeiter1
906,CalculateClaim,2024-11-29 10:06:01,11,Sachbearbeiter3
906,Write Notification,2024-12-05 15:22:57,12,Sachbearbeiter1
906,SendNotification,2024-12-10 13:01:25,13,Sachbearbeiter1
907,GenerateConfirmationMail,2024-09-17 10:31:11,1,System_2199
907,SendConfirmationMail,2024-09-17 10:31:13,2,System_2200
907,ReviewDocuments,2024-09-19 07:52:22,3,Sachbearbeiter1
907,RequestResubmission,2024-09-25 12:08:35,4,Sachbearbeiter1
907,ReceiveResubmission,2024-09-25 12:13:08,5,System_6883
907,ReviewDocuments,2024-10-11 09:22:16,6,Sachbearbeiter3
907,StoreApplication,2024-10-23 10:47:47,7,Sachbearbeiter3
907,AssessApplication,2024-11-07 09:02:21,8,Sachbearbeiter3
907,CalculateClaim,2024-11-20 08:06:56,9,Sachbearbeiter3
907,Write Notification,2024-11-28 13:07:00,10,Sachbearbeiter3
907,SendNotification,2024-12-05 11:55:58,11,Sachbearbeiter1
908,SendMailToParents,2024-09-17 10:34:42,1,System_2201
908,ReceiveParentsData,2024-09-17 10:34:45,2,System_2202
908,GenerateConfirmationMail,2024-09-19 15:10:59,3,System_4736
908,SendConfirmationMail,2024-09-19 15:11:00,4,System_4737
908,ReviewDocuments,2024-09-26 15:22:11,5,Sachbearbeiter3
908,StoreApplication,2024-10-10 08:45:36,6,Sachbearbeiter3
908,AssessApplication,2024-10-22 09:28:09,7,Sachbearbeiter1
908,CalculateClaim,2024-11-05 13:36:41,8,Sachbearbeiter2
908,Write Notification,2024-11-18 15:52:25,9,Sachbearbeiter1
908,SendNotification,2024-11-27 14:24:22,10,Sachbearbeiter3
909,SendMailToParents,2024-09-17 10:37:30,1,System_2203
909,ReceiveParentsData,2024-09-17 10:37:33,2,System_2204
909,GenerateConfirmationMail,2024-10-06 03:14:54,3,System_7431
909,SendConfirmationMail,2024-10-06 03:14:57,4,System_7432
909,ReviewDocuments,2024-10-17 11:33:31,5,Sachbearbeiter1
909,StoreApplication,2024-10-31 07:39:47,6,Sachbearbeiter1
909,AssessApplication,2024-11-14 10:25:20,7,Sachbearbeiter3
909,WriteRejection,2024-11-25 12:53:00,8,Sachbearbeiter3
909,SendRejection,2024-12-03 11:43:15,9,Sachbearbeiter3
910,SendMailToParents,2024-09-17 10:37:34,1,System_2205
910,ReceiveParentsData,2024-09-17 10:37:38,2,System_2206
910,GenerateConfirmationMail,2024-09-17 17:28:43,3,System_2643
910,SendConfirmationMail,2024-09-17 17:28:45,4,System_2644
910,ReviewDocuments,2024-09-20 08:01:02,5,Sachbearbeiter3
910,RequestResubmission,2024-09-30 09:03:38,6,Sachbearbeiter2
910,ReceiveResubmission,2024-09-30 09:08:10,7,System_7238
910,ReviewDocuments,2024-10-11 14:57:48,8,Sachbearbeiter1
910,RequestResubmission,2024-10-24 08:07:06,9,Sachbearbeiter1
910,ReceiveResubmission,2024-10-24 08:12:42,10,System_8059
910,ReviewDocuments,2024-11-08 10:33:55,11,Sachbearbeiter2
910,StoreApplication,2024-11-21 07:49:55,12,Sachbearbeiter3
910,AssessApplication,2024-11-29 12:00:52,13,Sachbearbeiter3
910,CalculateClaim,2024-12-06 07:47:56,14,Sachbearbeiter1
910,Write Notification,2024-12-10 14:15:14,15,Sachbearbeiter1
910,SendNotification,2024-12-12 12:59:26,16,Sachbearbeiter3
911,SendMailToParents,2024-09-17 10:41:18,1,System_2209
911,ReceiveParentsData,2024-09-17 10:41:21,2,System_2210
911,GenerateConfirmationMail,2024-09-21 22:39:48,3,System_6102
911,SendConfirmationMail,2024-09-21 22:39:51,4,System_6103
911,ReviewDocuments,2024-10-02 11:39:53,5,Sachbearbeiter2
911,RequestResubmission,2024-10-15 09:20:48,6,Sachbearbeiter3
911,ReceiveResubmission,2024-10-15 09:27:10,7,System_7808
911,ReviewDocuments,2024-10-31 13:26:03,8,Sachbearbeiter1
911,StoreApplication,2024-11-14 15:18:36,9,Sachbearbeiter1
911,AssessApplication,2024-11-25 15:58:16,10,Sachbearbeiter3
911,CalculateClaim,2024-12-03 13:37:18,11,Sachbearbeiter1
911,Write Notification,2024-12-09 11:25:14,12,Sachbearbeiter1
911,SendNotification,2024-12-11 13:59:17,13,Sachbearbeiter3
912,GenerateConfirmationMail,2024-09-17 10:44:12,1,System_2215
912,SendConfirmationMail,2024-09-17 10:44:14,2,System_2216
912,ReviewDocuments,2024-09-19 08:20:02,3,Sachbearbeiter2
912,StoreApplication,2024-09-25 12:34:31,4,Sachbearbeiter2
912,AssessApplication,2024-10-08 14:27:46,5,Sachbearbeiter2
912,CalculateClaim,2024-10-18 15:49:31,6,Sachbearbeiter3
912,Write Notification,2024-11-04 12:08:27,7,Sachbearbeiter3
912,SendNotification,2024-11-18 08:18:26,8,Sachbearbeiter2
913,SendMailToParents,2024-09-17 10:45:44,1,System_2217
913,ReceiveParentsData,2024-09-17 10:45:47,2,System_2218
913,GenerateConfirmationMail,2024-09-18 02:00:02,3,System_3079
913,SendConfirmationMail,2024-09-18 02:00:04,4,System_3080
913,ReviewDocuments,2024-09-20 13:31:49,5,Sachbearbeiter1
913,StoreApplication,2024-09-30 14:22:43,6,Sachbearbeiter3
913,AssessApplication,2024-10-14 08:54:25,7,Sachbearbeiter1
913,CalculateClaim,2024-10-24 15:43:43,8,Sachbearbeiter1
913,Write Notification,2024-11-08 10:52:23,9,Sachbearbeiter3
913,SendNotification,2024-11-21 07:53:26,10,Sachbearbeiter2
914,SendMailToParents,2024-09-17 10:45:58,1,System_2219
914,ReceiveParentsData,2024-09-17 10:46:03,2,System_2220
914,GenerateConfirmationMail,2024-09-20 00:51:17,3,System_5278
914,SendConfirmationMail,2024-09-20 00:51:19,4,System_5279
914,ReviewDocuments,2024-09-27 14:15:25,5,Sachbearbeiter2
914,RequestResubmission,2024-10-10 14:07:36,6,Sachbearbeiter1
914,ReceiveResubmission,2024-10-10 14:14:16,7,System_7639
914,ReviewDocuments,2024-11-04 09:40:47,8,Sachbearbeiter2
914,RequestResubmission,2024-11-15 15:49:36,9,Sachbearbeiter3
914,ReceiveResubmission,2024-11-15 15:57:03,10,System_8266
914,ReviewDocuments,2024-11-28 07:38:38,11,Sachbearbeiter3
914,StoreApplication,2024-12-05 08:49:57,12,Sachbearbeiter2
914,AssessApplication,2024-12-10 09:51:12,13,Sachbearbeiter2
914,WriteRejection,2024-12-12 10:25:40,14,Sachbearbeiter2
914,SendRejection,2024-12-13 11:22:32,15,Sachbearbeiter2
915,GenerateConfirmationMail,2024-09-17 10:48:40,1,System_2221
915,SendConfirmationMail,2024-09-17 10:48:41,2,System_2222
915,ReviewDocuments,2024-09-19 08:24:50,3,Sachbearbeiter3
915,StoreApplication,2024-09-25 12:35:13,4,Sachbearbeiter1
915,AssessApplication,2024-10-08 14:28:40,5,Sachbearbeiter1
915,CalculateClaim,2024-10-21 07:31:39,6,Sachbearbeiter3
915,Write Notification,2024-11-04 12:13:58,7,Sachbearbeiter3
915,SendNotification,2024-11-18 08:18:45,8,Sachbearbeiter3
916,SendMailToParents,2024-09-17 10:51:41,1,System_2224
916,ReceiveParentsData,2024-09-17 10:51:43,2,System_2225
916,GenerateConfirmationMail,2024-09-19 10:59:32,3,System_4459
916,SendConfirmationMail,2024-09-19 10:59:35,4,System_4460
916,ReviewDocuments,2024-09-26 08:17:55,5,Sachbearbeiter2
916,RequestResubmission,2024-10-09 10:56:11,6,Sachbearbeiter2
916,ReceiveResubmission,2024-10-09 11:00:22,7,System_7547
916,ReviewDocuments,2024-11-05 12:01:26,8,Sachbearbeiter2
916,RequestResubmission,2024-11-18 14:26:49,9,Sachbearbeiter2
916,ReceiveResubmission,2024-11-18 14:31:27,10,System_8295
916,ReviewDocuments,2024-11-28 13:03:37,11,Sachbearbeiter1
916,StoreApplication,2024-12-05 11:57:40,12,Sachbearbeiter2
916,AssessApplication,2024-12-10 11:20:08,13,Sachbearbeiter2
916,CalculateClaim,2024-12-12 11:31:52,14,Sachbearbeiter1
916,Write Notification,2024-12-13 11:54:19,15,Sachbearbeiter3
916,SendNotification,2024-12-16 09:35:44,16,Sachbearbeiter3
917,SendMailToParents,2024-09-17 10:52:45,1,System_2226
917,ReceiveParentsData,2024-09-17 10:52:49,2,System_2227
917,GenerateConfirmationMail,2024-09-25 03:22:29,3,System_6841
917,SendConfirmationMail,2024-09-25 03:22:31,4,System_6842
917,ReviewDocuments,2024-10-08 10:49:42,5,Sachbearbeiter3
917,RequestResubmission,2024-10-18 12:02:47,6,Sachbearbeiter1
917,ReceiveResubmission,2024-10-18 12:07:55,7,System_7979
917,ReviewDocuments,2024-11-05 11:25:47,8,Sachbearbeiter1
917,StoreApplication,2024-11-18 14:14:15,9,Sachbearbeiter1
917,AssessApplication,2024-11-27 12:53:46,10,Sachbearbeiter2
917,CalculateClaim,2024-12-04 14:56:15,11,Sachbearbeiter1
917,Write Notification,2024-12-10 08:22:25,12,Sachbearbeiter3
917,SendNotification,2024-12-12 09:36:35,13,Sachbearbeiter3
918,SendMailToParents,2024-09-17 10:54:30,1,System_2228
918,ReceiveParentsData,2024-09-17 10:54:33,2,System_2229
918,GenerateConfirmationMail,2024-09-21 08:02:48,3,System_5912
918,SendConfirmationMail,2024-09-21 08:02:50,4,System_5913
918,ReviewDocuments,2024-10-01 14:31:52,5,Sachbearbeiter3
918,RequestResubmission,2024-10-14 14:44:58,6,Sachbearbeiter3
918,ReceiveResubmission,2024-10-14 14:52:08,7,System_7764
918,ReviewDocuments,2024-11-08 10:22:59,8,Sachbearbeiter2
918,StoreApplication,2024-11-21 07:47:56,9,Sachbearbeiter3
918,AssessApplication,2024-11-29 11:46:48,10,Sachbearbeiter3
918,CalculateClaim,2024-12-06 07:38:22,11,Sachbearbeiter2
918,Write Notification,2024-12-10 14:13:02,12,Sachbearbeiter2
918,SendNotification,2024-12-12 12:57:07,13,Sachbearbeiter3
919,SendMailToParents,2024-09-17 10:54:40,1,System_2230
919,ReceiveParentsData,2024-09-17 10:54:42,2,System_2231
919,GenerateConfirmationMail,2024-09-25 03:48:50,3,System_6843
919,SendConfirmationMail,2024-09-25 03:48:52,4,System_6844
919,ReviewDocuments,2024-10-08 10:53:13,5,Sachbearbeiter1
919,StoreApplication,2024-10-18 12:07:55,6,Sachbearbeiter1
919,AssessApplication,2024-11-01 11:30:34,7,Sachbearbeiter1
919,CalculateClaim,2024-11-15 11:33:32,8,Sachbearbeiter2
919,Write Notification,2024-11-26 11:12:10,9,Sachbearbeiter3
919,SendNotification,2024-12-04 07:45:03,10,Sachbearbeiter3
920,SendMailToParents,2024-09-17 10:55:08,1,System_2232
920,ReceiveParentsData,2024-09-17 10:55:12,2,System_2233
920,GenerateConfirmationMail,2024-09-19 06:57:44,3,System_4246
920,SendConfirmationMail,2024-09-19 06:57:46,4,System_4248
920,ReviewDocuments,2024-09-25 10:53:46,5,Sachbearbeiter1
920,RequestResubmission,2024-10-08 13:06:56,6,Sachbearbeiter1
920,ReceiveResubmission,2024-10-08 13:14:09,7,System_7528
920,ReviewDocuments,2024-10-21 13:50:32,8,Sachbearbeiter1
920,StoreApplication,2024-11-05 09:43:22,9,Sachbearbeiter2
920,AssessApplication,2024-11-18 13:25:08,10,Sachbearbeiter1
920,CalculateClaim,2024-11-27 12:16:22,11,Sachbearbeiter3
920,Write Notification,2024-12-04 14:47:46,12,Sachbearbeiter2
920,SendNotification,2024-12-10 08:15:27,13,Sachbearbeiter3
921,GenerateConfirmationMail,2024-09-17 11:01:28,1,System_2235
921,SendConfirmationMail,2024-09-17 11:01:29,2,System_2236
921,ReviewDocuments,2024-09-19 08:33:36,3,Sachbearbeiter1
921,StoreApplication,2024-09-25 12:59:39,4,Sachbearbeiter2
921,AssessApplication,2024-10-08 14:45:25,5,Sachbearbeiter2
921,CalculateClaim,2024-10-21 07:42:13,6,Sachbearbeiter3
921,Write Notification,2024-11-04 12:29:46,7,Sachbearbeiter2
921,SendNotification,2024-11-18 08:23:12,8,Sachbearbeiter1
922,SendMailToParents,2024-09-17 11:08:34,1,System_2239
922,ReceiveParentsData,2024-09-17 11:08:37,2,System_2240
922,GenerateConfirmationMail,2024-09-23 02:17:12,3,System_6410
922,SendConfirmationMail,2024-09-23 02:17:13,4,System_6411
922,ReviewDocuments,2024-10-03 11:55:40,5,Sachbearbeiter1
922,StoreApplication,2024-10-15 13:55:14,6,Sachbearbeiter3
922,AssessApplication,2024-10-29 08:59:35,7,Sachbearbeiter3
922,CalculateClaim,2024-11-13 07:41:41,8,Sachbearbeiter2
922,Write Notification,2024-11-22 12:34:26,9,Sachbearbeiter2
922,SendNotification,2024-12-02 12:55:21,10,Sachbearbeiter2
923,SendMailToParents,2024-09-17 11:10:55,1,System_2242
923,ReceiveParentsData,2024-09-17 11:10:57,2,System_2243
923,GenerateConfirmationMail,2024-09-18 02:00:50,3,System_3081
923,SendConfirmationMail,2024-09-18 02:00:53,4,System_3082
923,ReviewDocuments,2024-09-20 13:38:46,5,Sachbearbeiter3
923,StoreApplication,2024-09-30 14:24:31,6,Sachbearbeiter2
923,AssessApplication,2024-10-14 08:58:41,7,Sachbearbeiter2
923,CalculateClaim,2024-10-24 15:47:49,8,Sachbearbeiter2
923,Write Notification,2024-11-08 10:56:44,9,Sachbearbeiter3
923,SendNotification,2024-11-21 07:55:14,10,Sachbearbeiter3
924,SendMailToParents,2024-09-17 11:11:09,1,System_2244
924,ReceiveParentsData,2024-09-17 11:11:11,2,System_2245
924,GenerateConfirmationMail,2024-09-20 17:15:06,3,System_5692
924,SendConfirmationMail,2024-09-20 17:15:07,4,System_5693
924,ReviewDocuments,2024-10-01 08:08:45,5,Sachbearbeiter2
924,RequestResubmission,2024-10-14 12:16:18,6,Sachbearbeiter3
924,ReceiveResubmission,2024-10-14 12:22:32,7,System_7715
924,ReviewDocuments,2024-10-28 08:19:15,8,Sachbearbeiter1
924,StoreApplication,2024-11-11 14:04:26,9,Sachbearbeiter1
924,AssessApplication,2024-11-21 15:03:39,10,Sachbearbeiter3
924,CalculateClaim,2024-12-02 08:55:14,11,Sachbearbeiter3
924,Write Notification,2024-12-06 13:33:00,12,Sachbearbeiter1
924,SendNotification,2024-12-11 08:48:44,13,Sachbearbeiter1
925,SendMailToParents,2024-09-17 11:15:00,1,System_2246
925,ReceiveParentsData,2024-09-17 11:15:05,2,System_2247
925,GenerateConfirmationMail,2024-09-24 04:37:10,3,System_6685
925,SendConfirmationMail,2024-09-24 04:37:13,4,System_6686
925,ReviewDocuments,2024-10-07 10:14:05,5,Sachbearbeiter1
925,RequestResubmission,2024-10-17 13:25:20,6,Sachbearbeiter3
925,ReceiveResubmission,2024-10-17 13:30:34,7,System_7942
925,ReviewDocuments,2024-10-31 12:48:04,8,Sachbearbeiter3
925,StoreApplication,2024-11-14 15:03:04,9,Sachbearbeiter2
925,AssessApplication,2024-11-25 15:26:33,10,Sachbearbeiter1
925,CalculateClaim,2024-12-03 13:02:58,11,Sachbearbeiter1
925,Write Notification,2024-12-09 11:08:23,12,Sachbearbeiter2
925,SendNotification,2024-12-11 13:48:02,13,Sachbearbeiter1
926,SendMailToParents,2024-09-17 11:16:15,1,System_2248
926,ReceiveParentsData,2024-09-17 11:16:19,2,System_2249
926,GenerateConfirmationMail,2024-10-03 03:39:14,3,System_7344
926,SendConfirmationMail,2024-10-03 03:39:15,4,System_7345
926,ReviewDocuments,2024-10-15 11:50:14,5,Sachbearbeiter1
926,StoreApplication,2024-10-28 14:26:35,6,Sachbearbeiter1
