case_id,activity,enable_time,start_time,end_time,resource
422,AssessApplication,2024-10-08 13:16:58.024499+00:00,2024-10-18 14:41:45.915065+00:00,2024-10-18 14:49:14.398280+00:00,Sachbearbeiter2
1452,AssessApplication,2024-10-08 13:18:37.211572+00:00,2024-10-18 14:42:33.060765+00:00,2024-10-18 14:50:09.781834+00:00,Sachbearbeiter3
1448,AssessApplication,2024-10-08 13:20:46.261018+00:00,2024-10-18 14:49:14.398280+00:00,2024-10-18 15:06:58.768920+00:00,Sachbearbeiter2
589,ReceiveResubmission,2024-10-08 13:21:15.206679+00:00,2024-10-08 13:21:15.206679+00:00,2024-10-13 01:09:50.997347+00:00,System_7529
890,StoreApplication,2024-10-08 13:25:31.031910+00:00,2024-10-18 14:50:09.781834+00:00,2024-10-18 14:51:53.946129+00:00,Sachbearbeiter3
167,ReceiveResubmission,2024-10-08 13:26:41.846141+00:00,2024-10-08 13:26:41.846141+00:00,2024-10-10 23:06:15.229434+00:00,System_7530
1698,RequestResubmission,2024-10-08 13:28:11.228520+00:00,2024-10-18 14:51:14.638187+00:00,2024-10-18 14:57:10.971808+00:00,Sachbearbeiter1
626,ReviewDocuments,2024-10-08 13:29:04.335256+00:00,2024-10-18 14:51:53.946129+00:00,2024-10-18 15:02:41.960884+00:00,Sachbearbeiter3
145,SendNotification,2024-10-08 13:33:24.625988+00:00,2024-10-18 14:57:10.971808+00:00,2024-10-18 14:59:58.854241+00:00,Sachbearbeiter1
1045,StoreApplication,2024-10-08 13:36:47.757009+00:00,2024-10-18 14:59:58.854241+00:00,2024-10-18 15:02:07.608450+00:00,Sachbearbeiter1
155,SendNotification,2024-10-08 13:37:04.150184+00:00,2024-10-18 15:02:07.608450+00:00,2024-10-18 15:04:21.894719+00:00,Sachbearbeiter1
273,Write Notification,2024-10-08 13:37:18.950668+00:00,2024-10-18 15:02:41.960884+00:00,2024-10-18 15:05:29.223804+00:00,Sachbearbeiter3
81,SendNotification,2024-10-08 13:42:15.075958+00:00,2024-10-18 15:04:21.894719+00:00,2024-10-18 15:06:03.889344+00:00,Sachbearbeiter1
1966,StoreApplication,2024-10-08 13:48:52.692149+00:00,2024-10-18 15:05:29.223804+00:00,2024-10-18 15:07:39.454038+00:00,Sachbearbeiter3
758,RequestResubmission,2024-10-08 13:51:16.249700+00:00,2024-10-18 15:06:03.889344+00:00,2024-10-18 15:10:09.153620+00:00,Sachbearbeiter1
1196,StoreApplication,2024-10-08 13:51:43.349628+00:00,2024-10-18 15:06:58.768920+00:00,2024-10-18 15:08:18.779788+00:00,Sachbearbeiter2
978,AssessApplication,2024-10-08 13:53:28.895733+00:00,2024-10-18 15:07:39.454038+00:00,2024-10-18 15:23:52.360124+00:00,Sachbearbeiter3
1356,ReviewDocuments,2024-10-08 13:53:35.168127+00:00,2024-10-18 15:08:18.779788+00:00,2024-10-18 15:14:57.655152+00:00,Sachbearbeiter2
164,SendRejection,2024-10-08 13:54:09.234721+00:00,2024-10-18 15:10:09.153620+00:00,2024-10-18 15:11:23.687387+00:00,Sachbearbeiter1
161,SendNotification,2024-10-08 13:55:59.204295+00:00,2024-10-18 15:11:23.687387+00:00,2024-10-18 15:13:36.517176+00:00,Sachbearbeiter1
1432,AssessApplication,2024-10-08 13:56:18.277295+00:00,2024-10-18 15:13:36.517176+00:00,2024-10-18 15:22:21.579329+00:00,Sachbearbeiter1
170,SendNotification,2024-10-08 13:59:59.865626+00:00,2024-10-18 15:14:57.655152+00:00,2024-10-18 15:17:03.573903+00:00,Sachbearbeiter2
171,SendNotification,2024-10-08 14:01:02.651091+00:00,2024-10-18 15:17:03.573903+00:00,2024-10-18 15:19:05.795898+00:00,Sachbearbeiter2
567,Write Notification,2024-10-08 14:05:01.783816+00:00,2024-10-18 15:19:05.795898+00:00,2024-10-18 15:21:57.337975+00:00,Sachbearbeiter2
1272,GenerateConfirmationMail,2024-10-08 14:14:39.226607+00:00,2024-10-08 14:14:39.226607+00:00,2024-10-08 14:14:41.303516+00:00,System_7531
1272,SendConfirmationMail,2024-10-08 14:14:41.303516+00:00,2024-10-08 14:14:41.303516+00:00,2024-10-08 14:14:46.125451+00:00,System_7532
1272,ReviewDocuments,2024-10-08 14:14:46.125451+00:00,2024-10-18 15:21:57.337975+00:00,2024-10-18 15:30:33.099331+00:00,Sachbearbeiter2
705,CalculateClaim,2024-10-08 14:14:56.209061+00:00,2024-10-18 15:22:21.579329+00:00,2024-10-18 15:34:06.358066+00:00,Sachbearbeiter1
561,Write Notification,2024-10-08 14:15:15.381389+00:00,2024-10-18 15:23:52.360124+00:00,2024-10-18 15:28:30.567761+00:00,Sachbearbeiter3
1414,AssessApplication,2024-10-08 14:17:20.825811+00:00,2024-10-18 15:28:30.567761+00:00,2024-10-18 15:33:49.097755+00:00,Sachbearbeiter3
0,SendNotification,2024-10-08 14:20:04.604283+00:00,2024-10-18 15:30:33.099331+00:00,2024-10-18 15:32:19.974960+00:00,Sachbearbeiter2
33,CalculateClaim,2024-10-08 14:20:38.514650+00:00,2024-10-18 15:32:19.974960+00:00,2024-10-18 15:50:26.244200+00:00,Sachbearbeiter2
177,SendNotification,2024-10-08 14:20:48.364304+00:00,2024-10-18 15:33:49.097755+00:00,2024-10-18 15:35:28.978045+00:00,Sachbearbeiter3
50,SendNotification,2024-10-08 14:25:36.480211+00:00,2024-10-18 15:34:06.358066+00:00,2024-10-18 15:35:58.583143+00:00,Sachbearbeiter1
289,AssessApplication,2024-10-08 14:27:46.475615+00:00,2024-10-18 15:35:28.978045+00:00,2024-10-18 15:45:45.953317+00:00,Sachbearbeiter3
252,CalculateClaim,2024-10-08 14:28:40.005177+00:00,2024-10-18 15:35:58.583143+00:00,2024-10-18 15:49:37.712174+00:00,Sachbearbeiter1
1401,StoreApplication,2024-10-08 14:29:06.918043+00:00,2024-10-18 15:45:45.953317+00:00,2024-10-18 15:47:21.331025+00:00,Sachbearbeiter3
570,SendRejection,2024-10-08 14:33:05.967953+00:00,2024-10-18 15:47:21.331025+00:00,2024-10-18 15:49:31.453385+00:00,Sachbearbeiter3
912,CalculateClaim,2024-10-08 14:38:09.616787+00:00,2024-10-18 15:49:31.453385+00:00,2024-10-21 07:31:39.111132+00:00,Sachbearbeiter3
193,SendRejection,2024-10-08 14:38:21.859532+00:00,2024-10-18 15:49:37.712174+00:00,2024-10-18 15:51:12.756325+00:00,Sachbearbeiter1
1574,AssessApplication,2024-10-08 14:40:59.617817+00:00,2024-10-18 15:50:26.244200+00:00,2024-10-21 07:36:54.085480+00:00,Sachbearbeiter2
268,ReceiveResubmission,2024-10-08 14:42:54.313039+00:00,2024-10-08 14:42:54.313039+00:00,2024-10-12 22:14:06.760236+00:00,System_7533
1383,AssessApplication,2024-10-08 14:45:25.934894+00:00,2024-10-18 15:51:12.756325+00:00,2024-10-21 07:30:37.391351+00:00,Sachbearbeiter1
576,SendRejection,2024-10-08 14:46:50.428293+00:00,2024-10-21 07:30:37.391351+00:00,2024-10-21 07:32:14.299940+00:00,Sachbearbeiter1
915,CalculateClaim,2024-10-08 14:47:35.245097+00:00,2024-10-21 07:31:39.111132+00:00,2024-10-21 07:42:13.640844+00:00,Sachbearbeiter3
540,AssessApplication,2024-10-08 14:49:05.567670+00:00,2024-10-21 07:32:14.299940+00:00,2024-10-21 07:46:12.675273+00:00,Sachbearbeiter1
1579,AssessApplication,2024-10-08 14:49:15.464716+00:00,2024-10-21 07:36:54.085480+00:00,2024-10-21 07:51:41.774578+00:00,Sachbearbeiter2
921,CalculateClaim,2024-10-08 14:51:21.747380+00:00,2024-10-21 07:42:13.640844+00:00,2024-10-21 07:55:42.018485+00:00,Sachbearbeiter3
1127,AssessApplication,2024-10-08 14:51:37.591371+00:00,2024-10-21 07:46:12.675273+00:00,2024-10-21 07:58:21.283182+00:00,Sachbearbeiter1
1577,AssessApplication,2024-10-08 14:53:44.629170+00:00,2024-10-21 07:51:41.774578+00:00,2024-10-21 08:04:04.027679+00:00,Sachbearbeiter2
590,CalculateClaim,2024-10-08 14:56:31.131318+00:00,2024-10-21 07:55:42.018485+00:00,2024-10-21 08:10:32.702647+00:00,Sachbearbeiter3
795,RequestResubmission,2024-10-08 14:58:17.667061+00:00,2024-10-21 07:58:21.283182+00:00,2024-10-21 08:06:00.952899+00:00,Sachbearbeiter1
207,SendNotification,2024-10-08 15:01:47.579035+00:00,2024-10-21 08:04:04.027679+00:00,2024-10-21 08:07:03.245181+00:00,Sachbearbeiter2
204,SendNotification,2024-10-08 15:07:29.050087+00:00,2024-10-21 08:06:00.952899+00:00,2024-10-21 08:07:54.835616+00:00,Sachbearbeiter1
580,Write Notification,2024-10-08 15:10:09.724684+00:00,2024-10-21 08:07:03.245181+00:00,2024-10-21 08:12:21.379589+00:00,Sachbearbeiter2
83,SendNotification,2024-10-08 15:10:33.590804+00:00,2024-10-21 08:07:54.835616+00:00,2024-10-21 08:09:27.193406+00:00,Sachbearbeiter1
1133,StoreApplication,2024-10-08 15:10:50.747094+00:00,2024-10-21 08:09:27.193406+00:00,2024-10-21 08:12:33.471538+00:00,Sachbearbeiter1
528,ReceiveResubmission,2024-10-08 15:16:19.700296+00:00,2024-10-08 15:16:19.700296+00:00,2024-10-08 18:36:15.536808+00:00,System_7534
1862,StoreApplication,2024-10-08 15:17:53.217728+00:00,2024-10-21 08:10:32.702647+00:00,2024-10-21 08:12:15.594603+00:00,Sachbearbeiter3
657,CalculateClaim,2024-10-08 15:21:32.903566+00:00,2024-10-21 08:12:15.594603+00:00,2024-10-21 08:30:27.219109+00:00,Sachbearbeiter3
929,CalculateClaim,2024-10-08 15:23:07.148155+00:00,2024-10-21 08:12:21.379589+00:00,2024-10-21 08:26:06.872141+00:00,Sachbearbeiter2
215,SendNotification,2024-10-08 15:23:20.131727+00:00,2024-10-21 08:12:33.471538+00:00,2024-10-21 08:15:09.702532+00:00,Sachbearbeiter1
1587,AssessApplication,2024-10-08 15:24:00.622679+00:00,2024-10-21 08:15:09.702532+00:00,2024-10-21 08:29:13.928701+00:00,Sachbearbeiter1
943,ReviewDocuments,2024-10-08 15:24:51.150565+00:00,2024-10-21 08:26:06.872141+00:00,2024-10-21 08:35:04.324087+00:00,Sachbearbeiter2
112,ReviewDocuments,2024-10-08 15:25:27.359501+00:00,2024-10-21 08:29:13.928701+00:00,2024-10-21 08:40:12.540416+00:00,Sachbearbeiter1
269,ReceiveResubmission,2024-10-08 15:28:46.024687+00:00,2024-10-08 15:28:46.024687+00:00,2024-10-28 02:29:38.283833+00:00,System_7535
1590,ReceiveResubmission,2024-10-08 15:31:38.014646+00:00,2024-10-08 15:31:38.014646+00:00,2024-10-13 21:57:34.366245+00:00,System_7536
1695,RequestResubmission,2024-10-08 15:32:13.495216+00:00,2024-10-21 08:30:27.219109+00:00,2024-10-21 08:35:12.248313+00:00,Sachbearbeiter3
1592,AssessApplication,2024-10-08 15:34:15.708472+00:00,2024-10-21 08:35:04.324087+00:00,2024-10-21 08:41:44.628626+00:00,Sachbearbeiter2
932,CalculateClaim,2024-10-08 15:34:52.255087+00:00,2024-10-21 08:35:12.248313+00:00,2024-10-21 08:49:01.588398+00:00,Sachbearbeiter3
600,RequestResubmission,2024-10-08 15:40:18.095220+00:00,2024-10-21 08:40:12.540416+00:00,2024-10-21 08:46:54.238598+00:00,Sachbearbeiter1
1594,ReceiveResubmission,2024-10-08 15:41:52.492371+00:00,2024-10-08 15:41:52.492371+00:00,2024-10-11 08:36:31.175343+00:00,System_7537
150,AssessApplication,2024-10-08 15:42:10.042990+00:00,2024-10-21 08:41:44.628626+00:00,2024-10-21 08:56:47.089026+00:00,Sachbearbeiter2
1707,RequestResubmission,2024-10-08 15:44:56.531431+00:00,2024-10-21 08:46:54.238598+00:00,2024-10-21 08:51:49.690782+00:00,Sachbearbeiter1
127,SendNotification,2024-10-08 15:45:29.477231+00:00,2024-10-21 08:49:01.588398+00:00,2024-10-21 08:50:18.218062+00:00,Sachbearbeiter3
548,WriteRejection,2024-10-08 15:50:24.626857+00:00,2024-10-21 08:50:18.218062+00:00,2024-10-21 08:55:08.625564+00:00,Sachbearbeiter3
726,ReceiveResubmission,2024-10-08 15:52:32.330801+00:00,2024-10-08 15:52:32.330801+00:00,2024-10-13 05:38:35.339195+00:00,System_7538
1597,AssessApplication,2024-10-08 15:53:32.075598+00:00,2024-10-21 08:51:49.690782+00:00,2024-10-21 09:00:08.682958+00:00,Sachbearbeiter1
1599,AssessApplication,2024-10-08 15:54:33.649188+00:00,2024-10-21 08:55:08.625564+00:00,2024-10-21 09:04:23.191502+00:00,Sachbearbeiter3
1348,AssessApplication,2024-10-08 15:55:02.608645+00:00,2024-10-21 08:56:47.089026+00:00,2024-10-21 09:08:09.595012+00:00,Sachbearbeiter2
316,ReviewDocuments,2024-10-08 15:56:56.131164+00:00,2024-10-21 09:00:08.682958+00:00,2024-10-21 09:11:18.210817+00:00,Sachbearbeiter1
106,SendNotification,2024-10-08 15:59:02.016093+00:00,2024-10-21 09:04:23.191502+00:00,2024-10-21 09:05:43.271918+00:00,Sachbearbeiter3
248,SendNotification,2024-10-08 15:59:05.258759+00:00,2024-10-21 09:05:43.271918+00:00,2024-10-21 09:08:08.161581+00:00,Sachbearbeiter3
1070,ReviewDocuments,2024-10-08 16:06:37.421708+00:00,2024-10-21 09:08:08.161581+00:00,2024-10-21 09:16:43.304332+00:00,Sachbearbeiter3
1269,ReviewDocuments,2024-10-08 16:27:20.796523+00:00,2024-10-21 09:08:09.595012+00:00,2024-10-21 09:20:43.171072+00:00,Sachbearbeiter2
1316,ReviewDocuments,2024-10-08 18:15:23.727876+00:00,2024-10-21 09:11:18.210817+00:00,2024-10-21 09:20:11.765225+00:00,Sachbearbeiter1
528,ReviewDocuments,2024-10-08 18:36:15.536808+00:00,2024-10-21 09:16:43.304332+00:00,2024-10-21 09:30:31.065352+00:00,Sachbearbeiter3
1428,ReviewDocuments,2024-10-08 21:32:48.741125+00:00,2024-10-21 09:20:11.765225+00:00,2024-10-21 09:30:43.148212+00:00,Sachbearbeiter1
1162,GenerateConfirmationMail,2024-10-08 23:53:08.518519+00:00,2024-10-08 23:53:08.518519+00:00,2024-10-08 23:53:09.815188+00:00,System_7539
1162,SendConfirmationMail,2024-10-08 23:53:09.815188+00:00,2024-10-08 23:53:09.815188+00:00,2024-10-08 23:53:13.946425+00:00,System_7540
1162,ReviewDocuments,2024-10-08 23:53:13.946425+00:00,2024-10-21 09:20:43.171072+00:00,2024-10-21 09:32:06.273884+00:00,Sachbearbeiter2
390,ReviewDocuments,2024-10-09 00:26:56.608508+00:00,2024-10-21 09:30:31.065352+00:00,2024-10-21 09:41:45.737961+00:00,Sachbearbeiter3
880,ReviewDocuments,2024-10-09 01:26:52.570186+00:00,2024-10-21 09:30:43.148212+00:00,2024-10-21 09:40:23.629604+00:00,Sachbearbeiter1
1136,ReviewDocuments,2024-10-09 01:41:28.023871+00:00,2024-10-21 09:32:06.273884+00:00,2024-10-21 09:42:18.076840+00:00,Sachbearbeiter2
886,ReviewDocuments,2024-10-09 03:04:24.001253+00:00,2024-10-21 09:40:23.629604+00:00,2024-10-21 09:54:05.249782+00:00,Sachbearbeiter1
1549,ReviewDocuments,2024-10-09 03:23:30.564538+00:00,2024-10-21 09:41:45.737961+00:00,2024-10-21 09:50:17.614016+00:00,Sachbearbeiter3
644,ReviewDocuments,2024-10-09 03:27:59.137441+00:00,2024-10-21 09:42:18.076840+00:00,2024-10-21 09:52:29.812829+00:00,Sachbearbeiter2
1524,ReviewDocuments,2024-10-09 04:21:08.266185+00:00,2024-10-21 09:50:17.614016+00:00,2024-10-21 09:58:45.027016+00:00,Sachbearbeiter3
1409,ReviewDocuments,2024-10-09 05:03:25.199646+00:00,2024-10-21 09:52:29.812829+00:00,2024-10-21 10:01:37.946695+00:00,Sachbearbeiter2
1289,ReviewDocuments,2024-10-09 05:58:01.950342+00:00,2024-10-21 09:54:05.249782+00:00,2024-10-21 10:05:33.468369+00:00,Sachbearbeiter1
1173,ReviewDocuments,2024-10-09 06:15:19.725184+00:00,2024-10-21 09:58:45.027016+00:00,2024-10-21 10:08:01.963940+00:00,Sachbearbeiter3
199,ReviewDocuments,2024-10-09 06:22:22.892950+00:00,2024-10-21 10:01:37.946695+00:00,2024-10-21 10:11:53.144486+00:00,Sachbearbeiter2
100,ReviewDocuments,2024-10-09 07:26:57.845317+00:00,2024-10-21 10:05:33.468369+00:00,2024-10-21 10:13:10.291645+00:00,Sachbearbeiter1
851,AssessApplication,2024-10-09 07:30:53.388207+00:00,2024-10-21 10:08:01.963940+00:00,2024-10-21 10:21:35.311503+00:00,Sachbearbeiter3
591,Write Notification,2024-10-09 07:31:46.505429+00:00,2024-10-21 10:11:53.144486+00:00,2024-10-21 10:16:26.005911+00:00,Sachbearbeiter2
196,SendNotification,2024-10-09 07:34:06.959838+00:00,2024-10-21 10:13:10.291645+00:00,2024-10-21 10:15:12.265816+00:00,Sachbearbeiter1
593,SendRejection,2024-10-09 07:35:04.593588+00:00,2024-10-21 10:15:12.265816+00:00,2024-10-21 10:17:35.315027+00:00,Sachbearbeiter1
1149,ReceiveResubmission,2024-10-09 07:35:57.448460+00:00,2024-10-09 07:35:57.448460+00:00,2024-10-11 10:23:28.724943+00:00,System_7541
1510,AssessApplication,2024-10-09 07:37:17.014829+00:00,2024-10-21 10:16:26.005911+00:00,2024-10-21 10:30:28.363230+00:00,Sachbearbeiter2
1603,AssessApplication,2024-10-09 07:38:57.753694+00:00,2024-10-21 10:17:35.315027+00:00,2024-10-21 10:34:06.806957+00:00,Sachbearbeiter1
1048,AssessApplication,2024-10-09 07:38:58.301439+00:00,2024-10-21 10:21:35.311503+00:00,2024-10-21 10:32:53.551758+00:00,Sachbearbeiter3
434,ReviewDocuments,2024-10-09 07:43:51.550775+00:00,2024-10-21 10:30:28.363230+00:00,2024-10-21 10:43:34.722557+00:00,Sachbearbeiter2
1353,ReviewDocuments,2024-10-09 07:44:10.233404+00:00,2024-10-21 10:32:53.551758+00:00,2024-10-21 10:43:49.067326+00:00,Sachbearbeiter3
774,CalculateClaim,2024-10-09 07:44:23.357059+00:00,2024-10-21 10:34:06.806957+00:00,2024-10-21 10:46:42.030195+00:00,Sachbearbeiter1
719,CalculateClaim,2024-10-09 07:46:16.356649+00:00,2024-10-21 10:43:34.722557+00:00,2024-10-21 10:55:08.004199+00:00,Sachbearbeiter2
427,AssessApplication,2024-10-09 07:47:28.052917+00:00,2024-10-21 10:43:49.067326+00:00,2024-10-21 10:51:57.514832+00:00,Sachbearbeiter3
351,RequestResubmission,2024-10-09 07:49:03.164278+00:00,2024-10-21 10:46:42.030195+00:00,2024-10-21 10:54:30.499687+00:00,Sachbearbeiter1
980,ReceiveResubmission,2024-10-09 07:51:31.980198+00:00,2024-10-09 07:51:31.980198+00:00,2024-10-15 04:24:56.858261+00:00,System_7542
1467,ReceiveResubmission,2024-10-09 07:53:38.499107+00:00,2024-10-09 07:53:38.499107+00:00,2024-10-16 14:58:01.738951+00:00,System_7543
253,SendNotification,2024-10-09 07:54:14.723048+00:00,2024-10-21 10:51:57.514832+00:00,2024-10-21 10:54:23.864424+00:00,Sachbearbeiter3
1187,AssessApplication,2024-10-09 07:55:53.302565+00:00,2024-10-21 10:54:23.864424+00:00,2024-10-21 11:05:03.632857+00:00,Sachbearbeiter3
231,ReceiveResubmission,2024-10-09 07:58:54.929978+00:00,2024-10-09 07:58:54.929978+00:00,2024-10-10 10:59:55.169758+00:00,System_7544
89,CalculateClaim,2024-10-09 07:59:05.993491+00:00,2024-10-21 10:54:30.499687+00:00,2024-10-21 11:13:08.603056+00:00,Sachbearbeiter1
1608,AssessApplication,2024-10-09 08:00:42.955119+00:00,2024-10-21 10:55:08.004199+00:00,2024-10-21 11:01:46.192805+00:00,Sachbearbeiter2
1369,AssessApplication,2024-10-09 08:02:28.506710+00:00,2024-10-21 11:01:46.192805+00:00,2024-10-21 11:17:08.781513+00:00,Sachbearbeiter2
598,SendRejection,2024-10-09 08:02:46.606123+00:00,2024-10-21 11:05:03.632857+00:00,2024-10-21 11:07:38.367590+00:00,Sachbearbeiter3
180,CalculateClaim,2024-10-09 08:04:17.888763+00:00,2024-10-21 11:07:38.367590+00:00,2024-10-21 11:17:11.353568+00:00,Sachbearbeiter3
1610,AssessApplication,2024-10-09 08:05:03.298128+00:00,2024-10-21 11:13:08.603056+00:00,2024-10-21 11:27:52.738344+00:00,Sachbearbeiter1
753,StoreApplication,2024-10-09 08:10:44.715436+00:00,2024-10-21 11:17:08.781513+00:00,2024-10-21 11:18:43.639839+00:00,Sachbearbeiter2
380,RequestResubmission,2024-10-09 08:11:43.588163+00:00,2024-10-21 11:17:11.353568+00:00,2024-10-21 11:24:11.533737+00:00,Sachbearbeiter3
3,StoreApplication,2024-10-09 08:17:45.625532+00:00,2024-10-21 11:18:43.639839+00:00,2024-10-21 11:21:21.444089+00:00,Sachbearbeiter2
202,StoreApplication,2024-10-09 08:17:55.850616+00:00,2024-10-21 11:21:21.444089+00:00,2024-10-21 11:23:30.096132+00:00,Sachbearbeiter2
1310,StoreApplication,2024-10-09 08:23:02.389657+00:00,2024-10-21 11:23:30.096132+00:00,2024-10-21 11:25:50.979976+00:00,Sachbearbeiter2
539,RequestResubmission,2024-10-09 08:25:36.439375+00:00,2024-10-21 11:24:11.533737+00:00,2024-10-21 11:30:54.550644+00:00,Sachbearbeiter3
1451,StoreApplication,2024-10-09 08:27:56.578654+00:00,2024-10-21 11:25:50.979976+00:00,2024-10-21 11:27:53.161400+00:00,Sachbearbeiter2
1984,RequestResubmission,2024-10-09 08:33:53.990264+00:00,2024-10-21 11:27:52.738344+00:00,2024-10-21 11:34:44.020019+00:00,Sachbearbeiter1
684,StoreApplication,2024-10-09 08:35:52.633692+00:00,2024-10-21 11:27:53.161400+00:00,2024-10-21 11:30:30.235660+00:00,Sachbearbeiter2
1798,StoreApplication,2024-10-09 08:39:09.819836+00:00,2024-10-21 11:30:30.235660+00:00,2024-10-21 11:32:01.558788+00:00,Sachbearbeiter2
1519,StoreApplication,2024-10-09 08:43:33.888592+00:00,2024-10-21 11:30:54.550644+00:00,2024-10-21 11:32:44.713957+00:00,Sachbearbeiter3
1614,RequestResubmission,2024-10-09 08:45:30.387220+00:00,2024-10-21 11:32:01.558788+00:00,2024-10-21 11:37:35.509876+00:00,Sachbearbeiter2
632,StoreApplication,2024-10-09 08:52:48.593322+00:00,2024-10-21 11:32:44.713957+00:00,2024-10-21 11:33:55.132786+00:00,Sachbearbeiter3
305,StoreApplication,2024-10-09 08:53:45.062887+00:00,2024-10-21 11:33:55.132786+00:00,2024-10-21 11:35:44.750685+00:00,Sachbearbeiter3
1479,StoreApplication,2024-10-09 08:56:03.085726+00:00,2024-10-21 11:34:44.020019+00:00,2024-10-21 11:36:10.863492+00:00,Sachbearbeiter1
1834,RequestResubmission,2024-10-09 08:58:49.028017+00:00,2024-10-21 11:35:44.750685+00:00,2024-10-21 11:40:18.555090+00:00,Sachbearbeiter3
1886,StoreApplication,2024-10-09 09:04:07.912611+00:00,2024-10-21 11:36:10.863492+00:00,2024-10-21 11:37:26.225605+00:00,Sachbearbeiter1
1803,StoreApplication,2024-10-09 09:06:23.720715+00:00,2024-10-21 11:37:26.225605+00:00,2024-10-21 11:39:25.866947+00:00,Sachbearbeiter1
1344,StoreApplication,2024-10-09 09:06:50.037839+00:00,2024-10-21 11:37:35.509876+00:00,2024-10-21 11:39:20.390458+00:00,Sachbearbeiter2
1989,RequestResubmission,2024-10-09 09:11:26.882817+00:00,2024-10-21 11:39:20.390458+00:00,2024-10-21 11:44:07.248429+00:00,Sachbearbeiter2
477,StoreApplication,2024-10-09 09:15:53.953587+00:00,2024-10-21 11:39:25.866947+00:00,2024-10-21 11:41:39.555697+00:00,Sachbearbeiter1
1396,RequestResubmission,2024-10-09 09:16:30.215221+00:00,2024-10-21 11:40:18.555090+00:00,2024-10-21 11:48:15.744175+00:00,Sachbearbeiter3
1702,RequestResubmission,2024-10-09 09:19:34.673276+00:00,2024-10-21 11:41:39.555697+00:00,2024-10-21 11:48:38.578845+00:00,Sachbearbeiter1
1674,RequestResubmission,2024-10-09 09:23:57.066000+00:00,2024-10-21 11:44:07.248429+00:00,2024-10-21 11:48:47.133875+00:00,Sachbearbeiter2
470,RequestResubmission,2024-10-09 09:24:29.261966+00:00,2024-10-21 11:48:15.744175+00:00,2024-10-21 11:53:01.898976+00:00,Sachbearbeiter3
516,StoreApplication,2024-10-09 09:29:57.040072+00:00,2024-10-21 11:48:38.578845+00:00,2024-10-21 11:50:04.516062+00:00,Sachbearbeiter1
1279,StoreApplication,2024-10-09 09:32:28.290172+00:00,2024-10-21 11:48:47.133875+00:00,2024-10-21 11:50:35.187971+00:00,Sachbearbeiter2
773,StoreApplication,2024-10-09 09:34:30.558277+00:00,2024-10-21 11:50:04.516062+00:00,2024-10-21 11:52:27.974220+00:00,Sachbearbeiter1
